Unnamed: 0;Complainant;Against;Date;Decision;ComplaintType;ReportName;Locations;PrimaryKey;Complaint
5042;Shri G.C. Upreti;Amar Ujala;June 12, 2000;Directions to publish clarification;Press and Defamation;AnnualReport2001;Uttar Pradesh, Bareilly;4941;Complaint of Shri G.C. Upreti, District President, State Employees Union, District Branch, Nainital and Shri Pan Singh Negi, President, Hilly Teachers Employees Union, Nainital, Uttar Pradesh against Amar Ujala, Bareilly
5043;Shri Pan Singh Negi;Amar Ujala;June 12, 2000;Directions to publish clarification;Press and Defamation;AnnualReport2001;Uttar Pradesh, Bareilly;4941;Complaint of Shri G.C. Upreti, District President, State Employees Union, District Branch, Nainital and Shri Pan Singh Negi, President, Hilly Teachers Employees Union, Nainital, Uttar Pradesh against Amar Ujala, Bareilly
5044;Shri G.C. Upreti;Amar Ujala;June 12, 2000;Directions to publish clarification;Press and Defamation;AnnualReport2001;Uttar Pradesh, Bareilly;4942;Complaint of Shri G.C. Upreti, District President, State Employees Union, District Branch, Nainital and Shri Pan Singh Negi, President, Hilly Teachers Employees Union, Nainital, Uttar Pradesh against Amar Ujala, Bareilly
5045;Shri Pan Singh Negi;Amar Ujala;June 12, 2000;Directions to publish clarification;Press and Defamation;AnnualReport2001;Uttar Pradesh, Bareilly;4942;Complaint of Shri G.C. Upreti, District President, State Employees Union, District Branch, Nainital and Shri Pan Singh Negi, President, Hilly Teachers Employees Union, Nainital, Uttar Pradesh against Amar Ujala, Bareilly
5046;Shri G.C. Upreti;Amar Ujala;June 12, 2000;Directions to publish clarification;Press and Defamation;AnnualReport2001;Uttar Pradesh, Bareilly;4943;Complaint of Shri G.C. Upreti, District President, State Employees Union, District Branch, Nainital and Shri Pan Singh Negi, President, Hilly Teachers Employees Union, Nainital, Uttar Pradesh against Amar Ujala, Bareilly
5047;Shri Pan Singh Negi;Amar Ujala;June 12, 2000;Directions to publish clarification;Press and Defamation;AnnualReport2001;Uttar Pradesh, Bareilly;4943;Complaint of Shri G.C. Upreti, District President, State Employees Union, District Branch, Nainital and Shri Pan Singh Negi, President, Hilly Teachers Employees Union, Nainital, Uttar Pradesh against Amar Ujala, Bareilly
5048;Shri G.C. Upreti;Amar Ujala;June 12,2000;Directions to publish clarification;Press and Defamation;AnnualReport2001;Bareilly, Union, Uttar Pradesh;4944;Complaint of Shri G.C. Upreti, District President, State Employees Union, District Branch, Nainital and Shri Pan Singh Negi, President, Hilly Teachers employees Union, Nainital, Uttar Pradesh against Amar Ujala, Bareilly
5049;Shri Pan Singh Negi;Amar Ujala;June 12,2000;Directions to publish clarification;Press and Defamation;AnnualReport2001;Bareilly, Union, Uttar Pradesh;4944;Complaint of Shri G.C. Upreti, District President, State Employees Union, District Branch, Nainital and Shri Pan Singh Negi, President, Hilly Teachers employees Union, Nainital, Uttar Pradesh against Amar Ujala, Bareilly
5050;Shri G.C. Upreti;Amar Ujala;June 12,2000;Directions to publish clarification;Press and Defamation;AnnualReport2001;Bareilly, Union, Uttar Pradesh;4945;Complaint of Shri G.C. Upreti, District President, State Employees Union, District Branch, Nainital and Shri Pan Singh Negi, President, Hilly Teachers employees Union, Nainital, Uttar Pradesh against Amar Ujala, Bareilly
5051;Shri Pan Singh Negi;Amar Ujala;June 12,2000;Directions to publish clarification;Press and Defamation;AnnualReport2001;Bareilly, Union, Uttar Pradesh;4945;Complaint of Shri G.C. Upreti, District President, State Employees Union, District Branch, Nainital and Shri Pan Singh Negi, President, Hilly Teachers employees Union, Nainital, Uttar Pradesh against Amar Ujala, Bareilly
5055;Dr. Anjali Ahmed;Hindi Daily;June 12,2000;Directions to publish complainant's version;Press and Defamation;AnnualReport2001;Lucknow, U.P;4949;Complaint of Dr. Saleem Ahmed/Dr. Anjali Ahmed, Basti, U.P. against Hindustan, Hindi Daily, Lucknow, U.P.
5054;Dr. Saleem Ahmed;Hindi Daily;June 12,2000;Directions to publish complainant's version;Press and Defamation;AnnualReport2001;Lucknow, U.P;4949;Complaint of Dr. Saleem Ahmed/Dr. Anjali Ahmed, Basti, U.P. against Hindustan, Hindi Daily, Lucknow, U.P.
5064;S.D.M.Bhiwani;Shri Mahavir Bhardwaj;August 28,2000;Dismissed-devoid of merit;Press and Defamation;AnnualReport2001;Haryana;4960;Complaint of Shri Y C Bhardwaj, HCS, S.D.M.Bhiwani against Shri Mahavir Bhardwaj, Press Correspondent, Punjab Kesari, Mahendragarh, Haryana
5063;Shri Y C Bhardwaj;Shri Mahavir Bhardwaj;August 28,2000;Dismissed-devoid of merit;Press and Defamation;AnnualReport2001;Haryana;4960;Complaint of Shri Y C Bhardwaj, HCS, S.D.M.Bhiwani against Shri Mahavir Bhardwaj, Press Correspondent, Punjab Kesari, Mahendragarh, Haryana
5087;Information and Public Relations Department;Editor;August 28,2000;Upheld;Press and Defamation;AnnualReport2001;Guwahati, Assam;4994;Complaint of the Director, Information and Public Relations Department, Government of Assam, Guwahati against the Editor, Ajir Batori
5092;Dr. Kamala Kalita;Editor;August 28,2000;Upheld;Press and Defamation;AnnualReport2001;Assam;4999;Complaint of Dr. Kamala Kalita, Minister, Health and Family Welfare, Government of Assam against the Editor, Dainik Agradoot, Dispur
5097;Shri N. Mohan Das;Editor;August 28,2000;Upheld;Press and Defamation;AnnualReport2001;Andhra Pradesh, Nellore;5004;Complaint of Shri N. Mohan Das, Headmaster, Z.P. High School, Nellore, Andhra Pradesh against the Editor, Tom Tom, Gudur, Andhra Pradesh
5104;Shri Lokeshwar;Veera Sindhoora Laxmana;August 28,2000;Upheld;Press and Defamation;AnnualReport2001;Bangalore, Karnataka;5012;Complaint of Shri Lokeshwar, Sub-Inspector, Town Police Station, Doddaballapur, Bangalore, Karnataka against The Editor, Veera Sindhoora Laxmana
5105;Sub-Inspector;Veera Sindhoora Laxmana;August 28,2000;Upheld;Press and Defamation;AnnualReport2001;Bangalore, Karnataka;5012;Complaint of Shri Lokeshwar, Sub-Inspector, Town Police Station, Doddaballapur, Bangalore, Karnataka against The Editor, Veera Sindhoora Laxmana
5107;Shri S. Ramakrishna;Tarun Bharat;August 28,2000;Dismissed being unsustained ;Press and Defamation;AnnualReport2001;Karnataka, Belgaum;5013;Complaint of Shri S. Ramakrishna, Superintendent of Police, Belgaum, Karnataka against The Editor, Tarun Bharat, Belgaum
5106;Shri S. Ramakrishna;The Editor;August 28,2000;Dismissed being unsustained ;Press and Defamation;AnnualReport2001;Karnataka, Belgaum;5013;Complaint of Shri S. Ramakrishna, Superintendent of Police, Belgaum, Karnataka against The Editor, Tarun Bharat, Belgaum
5110;Shri N. Prabhakarappa;Editor;August28,2000;Upheld;Press and Defamation;AnnualReport2001;Karnataka, Mysore;5016;Complaint of Shri N. Prabhakarappa, Deputy Secretary, Malnad Area Development Board, Karnataka against the Editor, Bhuvana Sangathi, Mysore
5120;Shri Vyasji;The Times of India;Champaran, Bihar against Taapman;Upheld;Press and Defamation;AnnualReport2001;Patna, Bihar, India;5026;Complaint of Shri Vyasji, State Project Director, Bihar Education Project Council, Patna against The Times of India, Patna, Bihar
5121;State Project Director;The Times of India;Champaran, Bihar against Taapman;Upheld;Press and Defamation;AnnualReport2001;Patna, Bihar, India;5026;Complaint of Shri Vyasji, State Project Director, Bihar Education Project Council, Patna against The Times of India, Patna, Bihar
5124;Shri G.P. Singh;Editor;October 16, 2000;Upheld;Press and Defamation;AnnualReport2001;Chandrapur, Bihar;5030;Complaint of Shri G.P. Singh, Senior Divisional Engineer, Chandrapur, Bihar against the Editor, Chamakta Aaina, Dlıanbad
5148;Shri M.C. Tiwari;Editor;October16,2000;Upheld;Press and Defamation;AnnualReport2001;Maharashtra;5055;Complaint of Shri M.C. Tiwari, Police Inspector, P.S. Walgaon, Amravati City, Maharashtra against the Editor, Pratidin
5156;Shri Anoop Kumar;Editor;October16, 2000;Dismissed being baseless;Press and Defamation;AnnualReport2001;;5065;Complaint of Shri Anoop Kumar, Telecom District Manager, Barmer against the Editor, Dainik Navjyoti, Ajmer
5162;Shri Brijesh Kumar Gupta;Waqt Ki Chaal;December 18, 2000;Upheld;Press and Defamation;AnnualReport2001;;5070;Complaint of Shri Brijesh Kumar Gupta, Proprietor, B.S. Service Station, through Shri Suresh Chandra Saxena, Advocate against Waqt Ki Chaal
5163;Shri Suresh Chandra Saxena;Waqt Ki Chaal;December 18, 2000;Upheld;Press and Defamation;AnnualReport2001;;5070;Complaint of Shri Brijesh Kumar Gupta, Proprietor, B.S. Service Station, through Shri Suresh Chandra Saxena, Advocate against Waqt Ki Chaal
5164;Pathyakram;Dainik Jagran;December 18, 2000; Dismissed being baseless;Press and Defamation;AnnualReport2001;;5071;Complaint of Director, Correspondence Pathyakram and Satat Shiksha Sansthan, Allahabad University, Allahabad against Dainik Jagran
5165;Satat Shiksha Sansthan;Dainik Jagran;December 18, 2000; Dismissed being baseless;Press and Defamation;AnnualReport2001;;5071;Complaint of Director, Correspondence Pathyakram and Satat Shiksha Sansthan, Allahabad University, Allahabad against Dainik Jagran
5172;Commissioner;Rashtriya Sahara;December 18,2000;Directions ;Press and Defamation;AnnualReport2001;;5077;Complaint of Sr. Superintendent of Police, District Magistrate and Commissioner, Gorakhpur against Rashtriya Sahara, Gorakhpur
5171;District Magistrate;Rashtriya Sahara;December 18,2000;Directions ;Press and Defamation;AnnualReport2001;;5077;Complaint of Sr. Superintendent of Police, District Magistrate and Commissioner, Gorakhpur against Rashtriya Sahara, Gorakhpur
5172;Sr. Superintendent of Police;Rashtriya Sahara;December 18,2000;Directions ;Press and Defamation;AnnualReport2001;;5077;Complaint of Sr. Superintendent of Police, District Magistrate and Commissioner, Gorakhpur against Rashtriya Sahara, Gorakhpur
5196;Prof. N.D. Dabhadkar;Editor;January 24,2001;Uphold;Press and Defamation;AnnualReport2001;;5107;Complaint of Prof. N.D. Dabhadkar, Head of the Department of Language, Jagadamba Mahavidyalaya, Amravati against the Editor, Matadar, Amravati
5204;Mrs. Iida Menezes;Editor;January 24,2001;Proceedings dropped;Press and Defamation;AnnualReport2001;Goa;5113;Complaint of Mrs. Iida Menezes, Alto Porvorim Goa against the Editor, Gomantak
5209;Shri Naresh C. Goyal;Local Railway Samachar;January 24,2001;Upheld;Press and Defamation;AnnualReport2001;Mumbai, Maharashtra, Thane;5116;Complaint of Smt. Renu Goyal, w/o Shri Naresh C. Goyal, Mumbai against Local Railway Samachar, Thane, Maharashtra
5208;Smt. Renu Goyal;Local Railway Samachar;January 24,2001;Upheld;Press and Defamation;AnnualReport2001;Mumbai, Maharashtra, Thane;5116;Complaint of Smt. Renu Goyal, w/o Shri Naresh C. Goyal, Mumbai against Local Railway Samachar, Thane, Maharashtra
5212;Shri Ashok Verma;Editor;March 26,2001;Upheld ;Press and Defamation;AnnualReport2001;Punjab, Patiala;5119;Complaint of Shri Ashok Verma, Chief Editor, Daily Newsline Express, Patiala against Editor, Punjab Kesari, Patiala
5214;Shri Ashok Verma;Editor;March 26,2001;Upheld ;Press and Defamation;AnnualReport2001;;5120;Complaint of Shri Ashok Verma, Chief Editor, Daily Newsline Express, Patiala against Editor, Jagbani, Jalandhar
5217;Dr. Jayanta Jana;Bengali Daily;March 26,2001;Dismissed on merit;Press and Defamation;AnnualReport2001;;5121;Complaint of Smt. Saraswati Jana, w/o Dr. Jayanta Jana, Calcutta against Aajkaal, Bengali Daily, Calcutta
5216;Smt. Saraswati Jana;Bengali Daily;March 26,2001;Dismissed on merit;Press and Defamation;AnnualReport2001;;5121;Complaint of Smt. Saraswati Jana, w/o Dr. Jayanta Jana, Calcutta against Aajkaal, Bengali Daily, Calcutta
5232;Smt. Savitri Pandey;Dainik Bhaskar;March 26,2001;Directions to publish complainant's version;Press and Defamation;AnnualReport2001;Jabalpur, Shahdol, M.P;5138;Complaint of Smt. Savitri Pandey, Shahdol, M.P. against Dainik Bhaskar, Jabalpur
5235;Dr. Vindhyeshwari Pandey;Editor;March 26,2001;Dismissed;Press and Defamation;AnnualReport2001;U.P;5140;Complaint of Dr. Vindhyeshwari Pandey, Chief Adviser, Research Association, Kumaun University, Nainital against the Editor, Nainital Samachar, Nainital, U.P.
5248;Arun Kumar Singh;Dainik Jagran;December 18, 2000;Upheld;Communal, Casteist and Anti-National Writings;AnnualReport2001;;5152;Complaint ofS/ Shri Neeraj Tyagi and Arun Kumar Singh, Meerut against Dainik Jagran, Meerut
5247;Shri Neeraj Tyagi;Dainik Jagran;December 18, 2000;Upheld;Communal, Casteist and Anti-National Writings;AnnualReport2001;;5152;Complaint ofS/ Shri Neeraj Tyagi and Arun Kumar Singh, Meerut against Dainik Jagran, Meerut
5250;Arun Kumar Singh;Dainik Jagran;December 18, 2000;Upheld;Communal, Casteist and Anti-National Writings;AnnualReport2001;;5153;Complaint of S/Shri Neeraj Tyagi and Arun Kumar Singh, Meerut against Dainik Jagran, Meerut
5249;S/Shri Neeraj Tyagi;Dainik Jagran;December 18, 2000;Upheld;Communal, Casteist and Anti-National Writings;AnnualReport2001;;5153;Complaint of S/Shri Neeraj Tyagi and Arun Kumar Singh, Meerut against Dainik Jagran, Meerut
5252;Shri Atul Kumar Tiwari;Editor;January 24,2001 ;Proceedings dropped ;Communal, Casteist and Anti-National Writings;AnnualReport2001;Karnataka, Karwar;5155;Complaint of Shri Atul Kumar Tiwari, District Magistrate, Karwar, Karnataka against the Editor, Karavali Munjavu, Karwar
5256;Mr. Mohd. Muneer;Editor;March 26, 2001;Clarification published ;Communal, Casteist and Anti-National Writings;AnnualReport2001;Delhi, India;5156;Complaint of Students of Islamic Movement of India through its Secretary, Mr. Mohd. Muneer against the Editor, The Asian Age, New Delhi
5265;Dr. Parsu Ram Gangwar;Shri Gyanendra Gupta;Dismissed on being frivolous;(b) Complaint of Shri Jitendra Gupta, Representative, Dr. Parsu Ram Gangwar, MP, Puranpur, Pilibhit (UP) against Shri Anup Bajpayee, City Correspondent, Amar Ujala, Pilibhit (UP);Principles and Publications;AnnualReport1997;Punjab;5174;Complaint of Shri Jitendra Gupta, Representative, Dr. Parsu Ram Gangwar, M.P., Puranpur, Pilibhit (UP) against Shri Gyanendra Gupta, Correspondent Punjab Kesari
5264;Shri Jitendra Gupta;Shri Gyanendra Gupta;Dismissed on being frivolous;(b) Complaint of Shri Jitendra Gupta, Representative, Dr. Parsu Ram Gangwar, MP, Puranpur, Pilibhit (UP) against Shri Anup Bajpayee, City Correspondent, Amar Ujala, Pilibhit (UP);Principles and Publications;AnnualReport1997;Punjab;5174;Complaint of Shri Jitendra Gupta, Representative, Dr. Parsu Ram Gangwar, M.P., Puranpur, Pilibhit (UP) against Shri Gyanendra Gupta, Correspondent Punjab Kesari
5287;District Magistrate;Sandhya Dainik Ujala;Dismissed on merits;Censured;Principles and Publications;AnnualReport1997;;5198;Complaint of Shri Ganga Ram, District Magistrate, Agra against Sandhya Dainik Ujala, Agra
5286;Shri Ganga Ram;Sandhya Dainik Ujala;Dismissed on merits;Censured;Principles and Publications;AnnualReport1997;;5198;Complaint of Shri Ganga Ram, District Magistrate, Agra against Sandhya Dainik Ujala, Agra
5294;Bhagat Singh;Chautha Sansar;Lucknow against Panch Janya, New Delhi;Closed with directions;Principles and Publications;AnnualReport1997;Indore, MP;5205;Complaint of the President. Shikshak Sangh, Bhagat Singh Shaskiya Snatakotar Mahavidhayalaya, Jawara. District Ratlam, MP, against Chautha Sansar, Daily, Indore
5304;Shri Ravi Nair;Observer of Business and Politics;June 28, 1996;Dismissed for lack of subs-tance;Press and Defamation;AnnualReport1997;Delhi;5219;Complaint of Shri Ravi Nair, Executive Director, South Asia Human Rights Documentation Centre against Observer of Business and Politics, New Delhi
5310;Smt. S. Choudhary;Editor;June 28, 1996;Settled;Press and Defamation;AnnualReport1997;;5227;Complaint of Smt. S. Choudhary, Dy. Accountant General (Admn.), Indian Audit & Accounts Department, Allahabad against Editor, Our Leader, Allahabad
5331;Junior Engineer;Dainik Surya Jagran;Upheld with disapproval;Dismissed on merits;Press and Defamation;AnnualReport1997;;5247;Complaint of Shri Bhagirath Chaturvedi, Junior Engineer, District Rural Develop-ment Agency, Jalon Urai against 'Dainik Surya Jagran', Urai
5330;Shri Bhagirath Chaturvedi;Dainik Surya Jagran;Upheld with disapproval;Dismissed on merits;Press and Defamation;AnnualReport1997;;5247;Complaint of Shri Bhagirath Chaturvedi, Junior Engineer, District Rural Develop-ment Agency, Jalon Urai against 'Dainik Surya Jagran', Urai
5335;Ist Div. Assistant;Shri Bharatha Bhushan;Upheld(b) Complaint of Shri B. Thimmaiah, Ist Div. Assistant, Office of the Health and Family Welfare, Tumkur, Karnataka against Tumuki, Kannada Daily;(c) Complaint of Shri B. Thimmaiah, Ist Div. Assistant, Office of the Health & Family Welfare, Tumkur, Karnataka against Yekesh Pathrike, Tumkur, Karnataka;Press and Defamation;AnnualReport1997;Karnataka, Bangalore;5250;Complaint of Shri B. Thimmaiah, Ist Div. Assistant, Office of the Health & Family Welfare, Tumkur, Karnataka against Shri Bharatha Bhushan, Bangalore
5334;Shri B. Thimmaiah;Shri Bharatha Bhushan;Upheld(b) Complaint of Shri B. Thimmaiah, Ist Div. Assistant, Office of the Health and Family Welfare, Tumkur, Karnataka against Tumuki, Kannada Daily;(c) Complaint of Shri B. Thimmaiah, Ist Div. Assistant, Office of the Health & Family Welfare, Tumkur, Karnataka against Yekesh Pathrike, Tumkur, Karnataka;Press and Defamation;AnnualReport1997;Karnataka, Bangalore;5250;Complaint of Shri B. Thimmaiah, Ist Div. Assistant, Office of the Health & Family Welfare, Tumkur, Karnataka against Shri Bharatha Bhushan, Bangalore
5364;Roopnarayan Sardarmal Sarafa;Dainik Rashtra-doot;November 15, 1996;Warned;Press and Defamation;AnnualReport1997;;5282;Complaint of Shri Om Prakash Khandaka, M/s. Roopnarayan Sardarmal Sarafa, Kishanpole Bazar against Dainik Rashtra-doot, Jaipur
5363;Shri Om Prakash Khandaka;Dainik Rashtra-doot;November 15, 1996;Warned;Press and Defamation;AnnualReport1997;;5282;Complaint of Shri Om Prakash Khandaka, M/s. Roopnarayan Sardarmal Sarafa, Kishanpole Bazar against Dainik Rashtra-doot, Jaipur
5366;Roopnarayan Sardarmal;Dainik Navjyoti;November 15, 1996;Warned;Press and Defamation;AnnualReport1997;;5283;Complaint of Shri Om Prakash Khandaka, M/s. Roopnarayan Sardarmal, Saraff, Jaipur against Dainik Navjyoti
5365;Shri Om Prakash Khandaka;Dainik Navjyoti;November 15, 1996;Warned;Press and Defamation;AnnualReport1997;;5283;Complaint of Shri Om Prakash Khandaka, M/s. Roopnarayan Sardarmal, Saraff, Jaipur against Dainik Navjyoti
5380;Dr. Arun Prabha;Rashtriya Sahara;Reprimanded;(b) Complaint of Dr. Arun Prabha, Principal and Sh. Sushil Kumar. Secretary, Arya Kanya Post-Graduate College, Hapur against Rashtriya Sahara;Press and Defamation;AnnualReport1997;;5298;Complaint of Dr. Arun Prabha, Principal and Sh. Sushil Kumar, Secretary, Arya Kanya Post-Graduate College, Hapur against Rashtriya Sahara
