Person;Affiliation;PrimaryKey
Chief Medical Superintendent; GSVMMC Matèrnity Hospital;4729
Editor; The Times of India;4729
Editor; Jansatta Express;4730
Editor; Jansatta Express;4731
Editor; Deccan Chronicle;4737
Editor; Rashtriya Mahanagar;4738
Editor; Rajasthan Patrika;4739
Shri K. Prem Kumar; Superintendent of Police (U/S);4740
Editor; Dinamalar;4740
Dr. Vikas Chhabra; Secretary Suratgarh Gurukul Sansthan;4741
Editor; Highline;4741
Editor; Dainik Hindustan;4742
Editor; Dainik Hindustan;4743
Shri Sudhir Kumar; Sitamarhi the Bihar;4744
Editor; Dainik Jagran;4744
Editor; Thanvi Muzaffarnagar Times;4746
Shri Prashant Kumar Gautam; Divisional Incharge Bahujan Samaj Party;4747
Editor; Dainik Hindustan;4747
Editor; Naya Kya Hai;4748
Editor; Purkaji Bulletin;4749
Shri K.N. Gupta; Project Coordinator Community Development Project Unit;4751
Editor; Dainik Bhaskar;4751
Shri Srikant Prasad; Chief Engineer Western Electricity Distribution Corporation Ltd.;4752
Editor; Klitez Weekly;4752
Editor; Harna Express Weekly;4753
Shri Amithabh Dillon; IPS;4754
Editor; Dainik Jagran;4754
Editor; Mirror;4755
S/Shri Satinder; Advocates;4756
Kadian;Sandeep Advocates;4756
Kadian; Advocates;4756
Editor; Mirror;4757
Editor; Mirror;4758
Editor; The Times of India;4760
Editor; Metro Now;4761
Shri K.V. Haridas; State President Mannam Yuvajanavedi;4762
Shri B.V. Katti; President Akhila Bharata Veerashaiva Mahasabha;4763
Editor; New Indian Express;4763
Editor; The Hindustan Times;4764
Shri Abdul Rab; President Milli Social Multi Purpose Society (forum);4766
Abdul Rauf; President Milli Social Multi Purpose Society (forum);4766
Editor; Asomiya Pratidin;4767
Editor; The Times of India;4768
Shri Harish R. Gupta; Vadodara through his Advocate;4770
Shri Dinesh Dhruv; President Bandhuva Mukti Morcha;4771
Editor; Alwar Bhaskar;4771
Shri Ratender Singh Choudhary; Former Secretary of Agriculture Product Market Committee;4772
Editor; Alwar Bhaskar;4772
General Manager; Tele-communication Department;4773
Editor; Dainik Bhaskar;4773
Additional Collector;(Admn.) Chittorgarh and Shri Sanvalia Ji Mandir Mandal;4775
Chief Executive Officer; Shri Sanvalia Ji Mandir Mandal;4775
Additional Collector;(Admn.) Chittorgarh and Shri Sanvalia Ji Mandir Mandal;4776
Chief Executive Officer; Shri Sanvalia Ji Mandir Mandal;4776
Shri Kushal Chand Bader; Hon. Secretary Shri S.S. Jain Subodh Shiksha Samiti;4777
Shri Mirchu Mal Israni; Proprietor Suresh Electronics;4778
Sandhya Dainik; Prasanna Times;4778
Shri Subhash Sharma; Officiating Divisional Engineer (Planning);4779
Shri Jai Singh Yadav; RSRTC;4780
Booking Clerk; RSRTC;4780
Editor; Weekly;4780
Editor; Rashtra Doot;4781
Editor; The Times of India;4782
Shri Narendra Singh M. Jadeja; Trustees Din Dayal Development and Charitable Trust;4783
Shri Arunbhai M. Vachharajani; Trustees Din Dayal Development and Charitable Trust;4783
Shri Kirit Patel;of Krishan Printers and Packagers;4784
Editor; Gujarat Samachar;4784
Editor; The Times of India;4785
Shri Falgunbhai Chimanbhai Patel; Editor Sandesh;4786
Dr. Shrinath Prasad; Hony. Secretary Indian Red Cross Society;4787
Shri Madan Sharma; Journalist Hindustan;4787
Shri R.N. Ghatak; Public Relations Officer Bihar Public Service Commission;4788
Shri C.K. Anil; Joint Secretary Planning and Development Department;4789
Dr. (Prof.; Prof. and Head of the Orthopaedic Department;4791
D.K. Srivastava; Prof. and Head of the Orthopaedic Department;4791
Director; Directorate of Satistics and Evaluation;4792
Shri Yashodanand Singh; Member Bihar Legislative Council;4793
Shri Yashodanand Singh; Member Bihar Legislative Council;4794
Shri Yashodanand Singh; Member Bihar Legislative Council;4795
Shri Yashodanand Singh; Member Bihar Legislative Council;4796
Dr. S. Banerjee; Clinilab;4800
Smt. Champa Biswas; IAS;4801
Shri B.B. Biswas; IAS;4801
Shri J. Chakraborty; Pnanta Sanghachalak;4802
Shri B.L. Garh; DGM-in-Charge Planning and Development UCO Bank;4803
Dr. Sudip Chatterjee; Partner Park Nursing Home;4804
Shri Biman Basu; Member Central Committee;4805
President/General Secretary; Liberation Association for Movement of People;4806
Dr. B.P. Saha; Director Maulana Abul Kalam Azad Institute of Asian Studies;4807
Member; MACT;4808
Shri Susanta Sengupta; Secretary All India Forward Block;4810
Shri Pradeep Suman; correspondent Dainik Hindustan;4810
Director; Gautam Plywood Limited;4811
Director; Gautam Plywood Limited;4812
Shri P.P. Athalye; Associate Corporate Manager Electronic Enterprises (India) Pvt. Ltd.;4813
Sh. M.B. Rana; Publisher;4813
Shri B.M. Rana; Editor/Publisher Haryana Tribune;4814
Shri B.M. Rana; Editor/Publisher Haryana Tribune;4815
The Director; ACME Machinery Company Pvt. Ltd.;4817
Shri M.B. Rana; Editor of Lala Samachar;4817
The Director; ACME Machinery Company Pvt. Ltd.;4818
Shri M.B. Rana; Editor of Lok Sewa;4818
The Director; ACME Machinery Company Pvt. Ltd.;4819
Shri M.B. Rana; Editor of Rana Express;4819
The Director; ACME Machinery Company Pvt. Ltd.;4820
Shri M.B. Rana; Editor of Rajdhani Tribune;4820
The Director; ACME Machinery Company Pvt. Ltd.;4821
Shri M.B. Rana; Editor of Haryana Tribune;4821
Shri Rakesh Nagpal; OSD to the Government of N.C.T. of Delhi;4823
Chief Minister;of Government of N.C.T. of Delhi;4823
Chief Editor; Crime and Justice Times;4823
Shri K. Rami Reddy; Secretary East Godavari District Consumers' Aid Advice and Welfare Society;4825
Sr. Superintendent; Central Prison;4826
Dr. Andrew Hartwich; NGO;4827
Dr. Andrew Hartwich; NGO;4828
Dr. Andrew Hartwich; NGO;4829
Shri K Ramachandran; RNI New Delhi;4831
Assistant Press Registrar; RNI New Delhi;4831
Dr. Nagen Saikia; President Assam Sahitya Sabha;4832
Shri S.K. Chakraborty; Director Information Cultural Affairs & Tourism Government of Tripura;4833
Lieut A. Swaminathan; Freedom Fighter;4835
Dr. Majid Hussain; Editor Urdu Action;4837
Sabir Ali; Editor Dankaur Ki Jhalak;4839
Shri Asif Kamaal; Corres-pondent;4840
Shri Ajit Goyal; General Secretary Kashipur Journalist Association;4841
Dr. Iniyan Elango; Chief Physician Man and Women Clinic;4842
Dr. R.S. Sridhar; Chief Physician Man and Women Clinic;4842
Shri Prakash M. Patel; Reporter Sakal;4843
Shri Deepak Chandrakan Patodkar; Workder Bhrushtachar Virodhi Jan Andolan Samiti;4844
Deputy General Manager (Administration); Ayudh Nirman Board;4846
President; NIMT;4847
Shri Rustam Ansari; Organiser Association of Grassroot Group;4848
The Editor; Dainik Awaz;4848
Dr. S.B. Singh; Vice-Chancellor G.B. Pant Agriculture and Research University;4849
Shri G.C. Upreti; District President State Employees Union;4851
Shri Pan Singh Negi; President Hilly Teachers Employees Union;4851
Shri G.C. Upreti; District President State Employees Union;4852
Shri Pan Singh Negi; President Hilly Teachers Employees Union;4852
Shri G.C. Upreti; District President State Employees Union;4853
Shri Pan Singh Negi; President Hilly Teachers Employees Union;4853
Shri G.C. Upreti; District President State Employees Union;4854
Shri Pan Singh Negi; President Hilly Teachers Employees Union;4854
Shri G.C. Upreti; District President State Employees Union;4855
Shri Pan Singh Negi; President Hilly Teachers employees Union;4855
Shri G.C. Upreti; District President State Employees Union;4856
Shri Pan Singh Negi; President Hilly Teachers employees Union;4856
Smt. Memwati Devi; Staff Nurse District Hospital;4857
Shri Bhagirath Lal Chaudhary; Chairman Municipal Committee;4858
Editor; Khulase Ka Khulasa;4858
Shri Vinod Kumar Chopra; G.M. (Const.)-cum-Chief Engineer U.P. Samaj Kalyan Nigam Ltd.;4859
Shri Banshidhar Singh; IFS;4861
Mr. Mukesh Sarda; Trustee Neo-Sanyas Foundation Trust;4862
Editor; The Indian Express;4862
Dr. S.B. Mukhi; President Inquilab Party of India;4864
President; Indian Medical Association;4866
Kumari Sushma Sharma; President Student Nursing Union;4868
Editor; State Times;4868
Dr. (Ms.) Ranjit Pawar; District Food and supplies Controller;4870
Shri Y C Bhardwaj; HCS;4871
Convenor; Legal Cell;4872
Ch. Satya Narayan; Vice Chairman Gandhi Co-operative Urban Bank;4873
Medical Officer; Government Homeo Dispensary;4874
Medical Officer; Government Homeo Dispensary;4875
Medical Officer; Government Homeo Dispensary;4876
Medical Officer; Government Homeo Dispensary;4877
Medical Officer; Government Homeo Dispensary;4878
Editor; Hindu;4879
Shri T. Damu; Vice-President Tata Tea Limited;4880
Shri S.K. Krishankutty; Reporter The Thaniniram Daily;4880
Dr. Raphael T. Paul; Arogyalayam Hospital;4881
Dr. Raphael T. Paul; Arogayalayam Hospital;4882
Shri Kailash Chandra Guru; Inspector of Schools;4886
Shri Kailash Chandra Guru; Inspector of Schools;4887
Shri D.J. Samuel; Sr. Executive Blood Bank Ispat General Hospital;4888
Shri Tapan Kumar Roy; Secretary Balasore Division Estate Development and Plantation Co-operative Society;4890
Shri D.N. Sharma; General Secretary Kalahandi Consumers Welfare Organisation;4891
Shri S.B. Mehta; Managing Partner Hotel Marina New Delhi;4895
Editor; Asian Age;4895
Dr. Jayanta Rongpi; Member of Parliament;4902
Dr. Jayanta Rongpi; Member of Parliament;4903
Shri Atul Dutta Bhuyan; ACS;4905
Shri P.G. Baruah; Senior Advocate;4907
Dr. Kamala Kalita; Minister Health and Family Welfare;4908
Editor; Tinidinia Agradoot;4908
Dr. Kamala Kalita; Minister Health and Family Welfare;4909
Dr. (Smt.) Sreelekha Roy; Executive Secretary Voluntary Health Association of Tripura;4910
Shri S.K. Chakraborty; Director Information Cultural Affairs & Tourism Government of Tripura;4911
Dr. Raphael T. Paul; Arogyalayam Hospital;4916
Shri K.N. Changappa; Chairman High Range Wild Life and Environment Reservation;4917
Thaniniram; Malayalam Daily;4917
Director; Westfort Hospital;4918
Shri Lokeshwar; Town Police Station;4922
Sub-Inspector; Town Police Station;4922
Shri S. Ramakrishna; Superintendent of Police;4923
Dr. Smt.H.B. Lingamma; Director ESIS Medical Service;4925
The Editor; Star of Bangalore;4925
Shri N. Prabhakarappa; Deputy Secretary Malnad Area Development Board;4926
Shri V. Thimappa; Sub Inspector of Excise;4927
Miss Shashi Kiran; Student Department of Electricals and Electronics;4928
E. Namma Kannada Nadu; Kannada Daily;4928
Miss Shashi Kiran; Student Department of Electricals and Electronics;4929
Dr. P. Flex; Director Regional Institute of English South India;4930
Shri Ravi Parmer; IAS;4932
Shri Vyasji; Bihar Education Project Council;4935
State Project Director; Bihar Education Project Council;4935
Shri G.P. Singh; Senior Divisional Engineer;4939
Shri Harvinder Singh; Executive Editor Bihar Ka Deepak;4940
Ms. Asha Devi; Secretary Dhanbad District Janata Dal (United);4941
Shri Saurabh Garg; IAS;4942
Shri Subhendu Bose; Vanguard Engineering Works;4943
Editor-in-Chief; The Asian Age;4943
Shri A. Jagannadha Raju; Convenor Ist Level Coordination Committee;4945
Dr. B.P. Sharma; Senior Supervisor O/o G.M. Telecom;4948
Editor; Dainik Jagran;4948
Deputy Director; Animal Husbandry Department;4949
Shri P.K. Jain; Radhika Theatres;4950
Editor; The Punjab Monitor;4951
Shri S.P. S. Ahlawat; Director Central Agricultural Research Institute;4952
Editor; Dweepon Ki Awaz;4952
Smt. Madhu Jaju; Chairperson City Council;4953
Shri B.D. Joshi; Bal Rashmi Society;4954
Shri B.D. Joshi; Bal Rashmi Society;4955
Dr. H. Majid Hussain; Chief Editor Urdu Action;4957
Shri Vishal; Deputy Accountant General (Admn.);4958
Assistant Narcotics Commissioner; Central Bureau of Narcotics;4959
Shri Subhash Mandge; General Manager Indore Dugdh Sangh Sahakari;4961
Shri Narendra Nahta; Minister Commerce and Industry and Information;4962
Yuva; Hindustan Times;4963
Shri Bhau Sule; President Phal Phool & Bhajipala Seller & Hawker Workers Organisation;4965
Ms. Nandini Oza; Narmada Bachao Andolan;4968
Shri Achyut Chaitnya Das; President ISCON;4969
Pratap Darpan; Gujarati Daily;4969
Shri Mahendra Bhai Trivedi; Minister for Youth Cultural & Sports Government of Gujarat;4970
Editor; Gujarat Samachar;4970
Shri P.P. Agja; IPS;4971
Editor; Police Mitra;4971
Shri Chandra Prakash Arya; Assistant Manager State Bank of India;4972
Shri Anoop Kumar; Telecom District Manager;4974
Shri Ramesh Chandra Jogid; Manager New Bharat Yatra Company;4975
Shri J.S. Samraj; Director Central Soil and Water Conservation Research and Training Institute;4978
Shri Brijesh Kumar Gupta; Proprietor B.S. Service Station;4979
Pathyakram; Allahabad University;4980
Satat Shiksha Sansthan; Allahabad University;4980
Deputy General Manager; Admn. & Human Resource Development;4981
Shri Jairam Singh; Factory Manager Kanonia Chemical and Industries Limited;4982
Shri Vijay Kumar Bhargava; Divisional Manager North Eastern Railway;4983
Shri M.M. Shukla; Organiser Uttarakhand Vikas Party;4984
Bureau Chief; Rashtriya Sahara;4985
Shri Rakesh Pratap Singh; MLA;4987
Shri Sudhir Kumar Goyal; President The Grain;4988
Shri Devender Kumar Aggarwal; Managing Director Kashi Vishwanath Steels Ltd.;4990
Shri Girija Shankar Panda; OES;4991
Shri Mahesh Aggarwal; Correspondent Swatantra Vartha;4992
Editor; Daily Hindi Milap;4992
Shri Rajinder Sharma; Escorts Hospital & Research Centre;4993
Shri Gopal Singh; Director Roopeshwar Finlease Pvt. Ltd.;4994
Shri Praveen Kumar; Correspondent Mazdoor Morcha;4995
Editor; Mardhaar Samachar;4995
Shri Avtar Singh Sidhu; President District Congress Committee;4996
Shri G.S. Shekhawat; Divisional Engineer Telecommunication;4997
Shri G.S. Shekhawat; Divisional Engineer Telecommunication;4998
Shri R.K. Jamali; Fire Officer and Incharge Encroachment and Controller Municipal Corporation;4999
Editor; Mazdoor;4999
Smt. H.R. Radhamani; Inspector of Police;5000
Chairman; Mysore Pinjrapole Society;5001
Chairman; Mysore Pinjrapole Society;5002
Editor; The Destroyer;5002
Shri D. Sreenivasulu; Registrar of Cooperative Society;5003
Shri P.Trinadha Rao; Advocate Convenor Legal Cell;5004
Shri R. Rajendran; Advocate and Government Pleader;5007
Shri T. Damu; Vice President (Corporate Affairs) Tata Tea Limited;5008
Chandrika; Malayalam Daily;5009
Shri Balasaheb Thorat; Chairman Sangamner Bhog Sahakari;5011
Shri Shashank Jare; Secretary All India Motion Picture Producers Association;5012
Editor; Super Cinema;5012
Shri Rabindra Dwivedi; National President Akhil Bhartiya Bhrashtrachar Nirmulan Samiti;5013
Shri Rabindra Dwivedi; National President Akhil Bhartiya Bhrashtrachar Nirmulan Samiti;5014
Shri Rabindra Dwivedi; National President Akhil Bhartiya Bhrashtrachar Nirmulan Samiti;5015
Prof. N.D. Dabhadkar; Head of the Department of Language;5016
Shri V.D. Barve; Ex-Councillor Sangli Municipal Council;5017
Editor; The Navhind Times;5018
Editor; The Herald;5019
Editor; The Gomantak Times;5020
Editor; The Times of India;5021
Editor; Goa Times;5023
Tarun Bharat; Belgaum edition;5024
Shri Ashok Verma; Daily Newsline Express;5028
Chief Editor; Daily Newsline Express;5028
Shri Ashok Verma; Daily Newsline Express;5029
Chief Editor; Daily Newsline Express;5029
Dr. B.P. Saha; IPS;5031
General Manager; The Samaj;5033
Shri U.B. Mishra; Deputy Comandant S.O. to the IGP (OPS);5035
Dr. (Mrs.) Aruna Chhabra; Chairperson National Dairy Research Institute;5036
Dr. Supriya Verma; New Delhi (through Advocate;5037
General Secretary; Nikhil Banga Kalyan Samiti;5039
Shri Ram Prakash Nayak Banjara; Member District Panchayat;5040
Shri Mohan Prakash Dubey; General Secretary Central Secretariat Hindi Parishad;5042
Ms. Uma Bharti; Hon'ble Minister of Sports;5045
Smt. Umrao Jain; Principal Women's Training Centre;5046
Editor; Dainik Bhaskar;5046
Editor; Mazdoor Morcha Daily;5048
Dr. Vindhyeshwari Pandey; Research Association;5049
Chief Adviser; Research Association;5049
Editor; Nainital Samachar;5049
Shri N. Rajan; Chairman Swami Pranavananda Journalism Trust of India;5051
Trustee; Sri Sau Tipubai Ratanchand Jain (Mutha) Religious and Charitable Trust;5052
Brig. S. Johar; DDG ACC;5053
Editor; Outlook;5053
Shri M.Baquer Hussain Shaz; Convenor International Gharib Nawaz Mission;5054
Secretary; Ranchi Regional Development Authority;5057
Editor; Ranchi Express;5057
Shri Fateh Singh; President BSP;5058
Captain J.B. Karki; National President Akhil Bhartiya Rashtriya Morcha Party;5059
Shri Upendra Vajpeyi; General Secretary National Media Centre;5060
Shri S. Kulwant Singh; Secretary Shiromani Gurudwara Prabandhak Committee;5063
Editor; Dainik Jagran;5063
Editor; The Asian Age;5065
Chairman; National Commission for Minorities;5066
Editor; Deccan Chronicle;5075
Shri Gyanendra Gupta; Correspondent Punjab Kesari;5083
Hony; Secretary Indian Medical Association Fatehpur Branch;5084
Public Relations Officer; Telecommunication Department;5085
Shri Banshidhar Upadhyay; President Yuvak Congress Committee (I);5087
Dr. A.K. Lal; Hony. Secretary Indian Medical Association;5088
Ms. Jaya Jaitly; General Secretary Samata Party;5089
Shri Ram Jatan Sharma; Secretary Bihar State Committee;5091
Dr. A.R. Khan; Orthopaedic Surgeon District Hospital;5092
Smt. K. Chaudhuri; Commissioner (Family Welfare) Govt. of West Bengal;5094
Dr. J.N. Pandeya; Director General Indian Association of Child & Women Relief;5096
Chief Editor; Qamar Express;5099
Director, Public Rela-tions; Punjab State Electricity Board;5100
Shri Khetpal Soni; Chief Editor Seema Aur Sandesh;5102
Shri Bharat singh; Ex-MLA and Member of District Executive of BJP;5106
Shri S. Chaturvedi; Vice-President (Corporate Affairs) Som Distilleries Limited;5108
Shri J.C. Gultai; General Manager Bank Note Press;5109
President; Shikshak Sangh;5111
Bhagat Singh; Shaskiya;5111
Chief Executive; Machine Tool Aids & Reconditioning;5112
Shri Ramoji Rao; Chief Editor Eenadu;5114
Shri Dev Savroop; Joint Secretary Home Ministry;5115
Shri Rajpal Singh; Convener and Executive Engineer Underground Water Department;5116
Smt. Rathna Kumari; Assistant Director Directorate of Translation;5119
Editor; Kannada Gangotri;5119
Shri Mahendra Kumar; proprietor Shankar Namkeen Bhandar;5122
Shri Mahendra Kumar; Proprietor Shankar Namkeen Bhandar;5123
Shri Mahendra Kumar; Proprietor Shankar Namkeen Bhandar;5124
Shri Ravi Nair; South Asia Human Rights Documentation Centre;5125
Executive Director; South Asia Human Rights Documentation Centre;5125
